IDENT_MEN;A0111;A0112;A0113;A0114;A0115;A0116;A0117;A0118;A0119;A0121;A0122;A0211;A0212;A0213
07881;0;0;0;0;0;0;10592;0;0;0;0;0;0;0
07889;0;0;0;0;0;1712;1026;0;0;0;0;0;0;0
07893;0;0;0;0;0;8587;6345;0;0;0;0;0;0;0
07898;0;0;0;0;0;0;217;0;0;0;0;0;0;0
07899;0;0;0;0;0;0;873;0;0;0;0;0;0;0
07903;0;0;0;0;0;84;543;0;0;0;0;0;0;0
07905;0;0;0;0;0;0;183;0;0;0;0;0;0;0
07906;0;1035;0;0;0;0;0;0;0;0;0;0;0;0
07909;0;0;0;0;0;0;979;0;0;0;0;0;0;0
07914;0;0;0;0;0;193;380;0;0;0;0;0;0;0
07918;0;0;0;0;0;0;408;0;0;0;0;0;0;0
07932;0;0;0;59;0;0;756;0;0;0;0;0;0;0
07934;0;0;0;0;0;125;0;0;0;0;0;0;0;0
07940;0;0;0;30;0;885;539;0;0;0;0;0;0;0
07943;0;0;0;0;0;0;536;0;0;0;0;0;0;0
07955;0;47;142;97;0;280;31;0;0;0;0;0;0;0
07957;0;0;0;89;0;0;0;0;0;0;0;0;0;0
07961;0;0;0;0;0;38;409;0;0;0;0;0;0;0
07962;0;0;0;0;0;429;191;0;0;0;0;0;0;0
07964;0;0;0;0;0;121;0;0;0;0;0;0;0;0
07966;0;0;0;0;0;0;153;0;0;0;0;0;0;0
07970;0;0;0;0;0;0;476;0;0;0;0;0;0;0
07974;0;0;0;0;0;224;234;0;0;0;0;0;0;0
07978;0;0;0;0;0;335;0;0;0;0;0;0;0;0
07990;0;0;0;0;0;400;191;0;0;0;0;0;0;0
07995;0;0;0;0;0;606;431;0;0;0;0;0;0;0
08004;0;0;0;0;0;200;0;0;0;0;0;0;0;0
08008;0;0;0;0;0;80;0;0;0;0;0;0;0;0
08009;0;0;0;0;0;806;0;0;0;0;0;0;0;0
08014;0;0;0;0;0;0;0;13;0;0;0;0;0;0
08016;0;0;0;0;0;2357;543;0;0;0;0;0;0;0
08024;0;0;0;0;0;0;182;51;0;0;0;0;0;0
08034;0;2061;0;573;0;701;562;25;0;0;0;0;0;0
08039;0;0;0;0;0;0;191;0;0;0;0;0;0;0
08046;0;0;0;0;0;336;0;0;0;0;0;0;0;0
08048;0;0;0;0;0;400;780;126;0;0;0;0;0;0
08063;0;0;0;89;0;0;279;0;0;0;0;0;0;0
08068;0;0;0;0;0;372;191;0;0;0;0;0;0;0
08074;0;0;0;0;0;86;491;0;0;0;0;0;0;0
08077;0;0;0;178;0;0;197;0;0;0;0;0;0;0
08081;0;0;0;0;0;0;1333;0;0;0;0;0;0;0
08086;0;0;0;0;0;560;0;0;0;0;0;0;0;0
08103;0;0;0;0;0;42;741;0;0;0;0;0;0;0
08105;0;0;0;0;0;0;191;0;0;0;0;0;0;0
08107;0;2520;0;0;0;0;0;0;0;0;0;0;0;0
08112;0;214;0;0;0;0;85;0;0;0;0;0;0;0
08120;0;0;0;0;0;0;61;0;0;0;0;0;0;0
08121;0;0;0;0;0;92;0;0;0;0;0;0;0;0
08126;0;0;0;0;0;390;1041;0;0;0;0;0;0;0
08135;0;0;0;0;0;242;126;0;0;0;0;0;0;0
08136;0;0;0;0;0;0;1883;0;0;0;0;0;0;0
08138;0;0;0;0;0;1509;0;0;0;0;0;0;0;0
08144;0;0;0;297;0;0;0;0;0;0;0;0;0;0
08151;0;0;0;0;0;1629;164;0;0;0;0;0;0;0
08169;0;947;0;713;0;0;1948;0;0;0;0;0;0;0
08171;0;0;0;0;0;2192;720;0;0;0;0;0;0;0
08172;0;0;0;119;0;0;0;0;0;0;0;0;0;0
08176;0;413;357;2424;0;121;454;0;0;0;0;0;0;0
08195;0;0;0;0;0;0;20;0;0;0;0;0;0;0
08202;0;0;0;0;0;1288;0;0;0;0;0;0;0;0
08206;0;565;0;0;0;0;115;0;0;0;0;0;0;0
08208;0;0;0;0;0;20;280;18;0;0;0;0;0;0
08210;0;2602;0;117;0;0;1005;0;0;0;0;0;0;0
08212;0;0;0;0;0;0;610;0;0;0;0;0;0;0
08221;0;0;0;0;0;0;128;0;0;0;0;0;0;0
08229;0;0;0;0;0;0;86;0;0;0;0;0;0;0
08235;0;0;0;535;0;0;432;0;0;0;0;0;0;0
08244;0;140;0;0;0;149;496;63;0;0;0;0;0;0
08251;0;0;0;0;0;514;2547;0;0;0;0;0;0;0
08257;0;0;0;0;0;0;191;0;0;0;0;0;0;0
08264;0;0;0;0;0;0;559;0;0;0;0;0;0;0
08266;0;0;0;0;0;298;1559;0;0;0;0;0;0;0
08268;0;0;0;0;0;0;191;0;0;0;0;0;0;0
08279;0;0;0;0;0;667;1107;0;0;0;0;0;0;0
08280;0;0;0;0;0;100;0;0;0;0;0;0;0;0
08281;0;0;0;0;0;121;750;51;0;0;0;0;0;0
08294;0;0;0;0;0;48;0;0;0;0;0;0;0;0
08298;0;0;0;0;0;200;191;0;0;0;0;0;0;0
08299;0;0;0;0;0;242;1844;91;0;0;0;0;0;0
08302;0;0;0;0;0;0;162;0;0;0;0;0;0;0
08307;0;0;0;0;0;0;190;51;0;0;0;0;0;0
08309;0;0;0;59;0;335;76;0;0;0;0;0;0;0
08311;0;714;0;0;0;299;623;0;0;0;0;0;0;0
08312;0;0;0;0;0;372;6671;0;0;0;0;0;0;0
08317;0;0;0;0;0;1009;296;25;0;0;0;137;0;0
08328;0;233;0;0;0;0;0;0;0;0;0;0;0;0
08331;0;0;0;148;0;0;0;0;0;0;0;0;0;0
08335;0;0;0;0;0;121;0;0;0;0;0;0;0;0
08343;0;0;0;0;0;0;382;0;0;0;0;0;0;0
08344;0;0;0;0;0;0;1547;0;0;0;0;0;0;0
08349;0;0;0;0;0;462;822;0;0;0;0;0;0;0
08351;0;0;0;178;0;0;0;0;0;0;0;0;0;0
08354;0;1796;0;178;0;0;0;0;0;0;0;0;0;0
08356;0;0;0;0;0;0;172;0;0;0;0;0;0;0
08357;0;52;0;356;0;0;661;126;0;0;0;0;0;0
08362;0;0;0;0;0;0;324;0;0;0;0;0;0;0
08368;0;0;0;0;0;140;218;0;0;0;0;0;0;0
08372;0;449;474;178;0;443;37;0;0;0;398;0;0;0
08379;0;0;0;89;0;0;0;0;0;0;0;0;0;0
08381;0;0;0;0;0;2033;0;0;0;0;0;0;0;0
08387;0;0;0;414;0;0;428;0;0;0;0;0;0;0
08389;0;233;0;119;0;84;326;0;0;0;0;0;0;0
08397;0;4920;1181;344;0;3499;307;0;0;0;0;0;0;0
08404;0;0;0;0;0;0;1082;0;0;0;0;0;0;0
08405;0;0;0;0;0;48;0;0;0;0;0;0;0;0
08409;0;2400;1181;420;0;224;307;0;0;0;0;0;0;0
08418;0;0;0;0;0;0;541;0;0;0;0;0;0;0
08435;0;0;0;0;0;0;1056;0;0;0;0;0;0;0
08436;0;0;0;0;0;0;216;0;0;0;0;0;0;0
08437;0;0;0;0;0;0;0;4;0;0;0;0;0;0
08439;0;0;0;452;0;0;0;0;0;0;0;0;0;0
08440;0;0;0;0;0;0;17;0;0;0;0;0;0;0
08441;0;0;0;0;0;9912;1074;0;0;0;0;0;0;0
08447;0;0;0;0;0;0;7393;0;0;0;0;0;0;0
08449;0;0;0;0;0;0;87;0;0;0;0;0;0;0
08456;0;0;0;0;0;4598;1457;0;0;0;0;0;0;0
08458;0;0;0;0;0;0;878;0;0;0;0;0;0;0
08467;0;0;0;89;0;0;0;0;0;0;0;0;0;0
08468;0;0;0;0;0;125;543;0;0;0;0;0;0;0
08471;0;0;0;356;0;0;3006;0;0;0;0;0;0;0
08475;0;0;0;178;0;0;0;0;0;0;0;0;0;0
08477;0;0;0;0;0;0;339;0;0;0;0;0;0;0
08478;0;0;0;0;0;0;955;0;0;0;0;0;0;0
08479;0;1410;0;89;0;242;86;25;0;0;0;0;0;0
08481;0;0;0;223;0;0;0;0;0;0;0;0;0;0
08483;0;0;0;297;0;957;401;0;0;0;0;0;0;0
08491;0;0;0;0;0;400;0;0;0;0;0;0;0;0
08493;0;0;0;0;0;546;521;0;0;0;0;0;0;0
08496;0;0;0;0;0;936;0;0;0;0;0;0;0;0
08499;0;0;0;134;0;1298;1413;0;0;0;0;0;0;0
08500;0;0;0;0;0;0;485;0;0;0;0;0;0;0
08504;0;0;0;0;0;0;634;0;0;0;0;0;0;0
08508;0;0;0;0;0;0;0;8;0;0;0;0;0;0
08512;0;0;0;0;0;172;764;0;0;0;0;0;0;0
08521;0;0;0;0;0;747;86;0;0;0;0;0;0;0
08525;0;0;0;0;0;293;217;0;0;0;0;0;0;0
08547;0;0;0;0;0;0;175;0;0;0;0;0;0;0
08550;0;0;0;0;0;43;0;13;0;0;0;0;0;0
08551;0;0;0;0;0;144;2429;0;0;0;0;0;0;0
08552;0;0;0;0;0;400;0;0;0;0;0;0;0;0
08563;0;0;0;178;0;1921;598;63;0;0;0;0;0;0
08579;0;0;0;0;0;0;3281;0;0;0;0;0;0;0
08581;0;2262;791;356;0;0;701;0;0;0;0;487;0;0
08589;0;0;0;0;0;374;0;331;0;0;0;0;0;0
08590;0;0;0;178;0;0;0;126;0;0;0;0;0;0
08593;0;0;0;0;0;0;766;0;0;0;0;0;0;0
08596;0;0;0;0;0;38;296;0;0;0;0;0;0;0
08599;0;0;0;178;0;0;0;0;0;0;0;0;0;0
08603;0;0;0;0;0;121;0;0;0;0;0;0;0;0
08606;0;0;744;0;0;503;0;0;39;0;0;0;0;0
08610;0;0;0;0;0;0;159;0;0;0;0;0;0;0
08619;0;0;0;0;0;1112;653;0;0;0;0;0;0;0
08620;0;0;0;0;0;0;3326;0;0;0;0;0;0;0
08626;0;0;0;0;0;0;1696;0;0;0;0;0;0;0
08628;0;401;0;89;0;0;292;0;0;0;0;0;0;0
08633;0;563;0;0;0;199;286;0;0;0;0;0;0;0
08638;0;0;0;0;0;734;0;0;0;0;0;0;0;0
08641;0;1260;0;356;0;0;1298;123;0;0;0;0;0;0
08642;0;0;0;0;0;0;3603;0;0;0;0;0;0;0
08650;0;0;0;0;0;99;0;0;0;0;0;0;0;0
08651;0;0;0;178;0;0;150;0;0;0;0;0;0;0
08653;0;0;0;0;0;0;283;0;0;0;0;0;0;0
08667;0;0;0;0;0;1494;1089;0;0;0;0;0;0;0
08670;0;0;0;0;0;560;543;0;0;0;0;0;0;0
08678;0;0;0;0;0;0;766;0;0;0;0;0;0;0
08684;0;0;0;0;0;0;261;0;0;0;0;0;0;0
08688;0;0;0;0;0;0;197;0;0;0;0;0;0;0
08689;0;0;0;0;0;242;347;0;0;0;0;0;0;0
08691;0;0;0;0;0;363;1200;0;0;0;0;0;0;0
08692;0;0;0;0;0;1073;0;0;0;0;0;0;0;0
08693;0;1005;0;178;0;121;648;0;0;0;0;0;0;0
08694;0;0;0;0;0;0;1843;0;0;0;0;0;0;0
08697;0;0;0;0;0;0;87;0;0;0;0;0;0;0
08698;562;0;0;0;0;0;0;0;0;0;0;0;0;0
08701;0;0;0;0;0;858;1079;0;0;0;0;0;0;0
08703;0;0;0;30;0;0;878;0;0;0;0;0;0;0
08704;0;0;0;0;0;0;256;0;0;0;0;0;0;0
08707;0;0;0;0;0;0;425;0;0;0;0;0;0;0
08708;0;0;0;0;0;0;191;0;0;0;0;0;0;0
08709;0;0;0;0;0;0;369;0;0;0;0;0;0;0
08710;0;0;0;0;0;0;115;0;0;0;0;0;0;0
08718;0;0;0;0;0;0;104;0;0;0;0;0;0;0
08720;0;0;0;0;0;150;0;152;0;0;0;0;0;0
08729;0;0;0;0;0;0;819;0;0;0;0;0;0;0
08741;0;0;0;0;0;125;0;0;0;0;0;0;0;0
08744;0;0;0;0;0;84;326;0;0;0;0;0;0;0
08750;0;0;0;0;0;1229;13148;0;0;0;0;0;0;0
08752;0;0;0;0;0;0;29;0;0;0;0;0;0;0
08759;0;0;0;0;0;0;256;0;0;0;0;0;0;0
08764;0;466;0;0;0;0;0;0;0;0;0;0;0;0
08778;0;0;0;0;0;112;0;0;0;0;0;0;0;0
08785;0;0;0;0;0;0;915;62;0;0;0;0;0;0
08787;0;0;0;178;0;630;475;32;0;0;0;0;0;0
08791;0;0;1653;0;0;0;0;0;0;0;0;0;0;0
08792;0;0;0;0;0;0;0;51;0;0;0;0;0;0
08796;0;0;0;0;0;488;0;0;0;0;0;0;0;0
08797;0;0;0;148;0;0;0;0;0;0;0;0;0;0
08801;0;0;0;0;0;3739;2005;0;0;0;0;0;0;0
08807;0;0;0;0;0;242;0;0;0;0;0;0;0;0
08810;0;0;0;0;0;0;610;0;0;0;0;0;0;0
08814;0;0;0;0;0;293;217;0;0;0;0;0;0;0
08816;0;0;1582;0;0;0;0;0;0;0;0;0;0;0
08819;0;0;0;0;0;418;0;0;0;0;0;0;0;0
08829;0;0;0;0;0;0;524;0;0;0;0;0;0;0
08840;0;0;0;0;0;817;0;0;0;0;0;0;0;0
08846;0;10983;0;172;0;121;0;0;0;0;0;0;0;0
08848;0;0;0;74;0;0;0;0;0;0;0;0;0;0
08860;0;0;0;0;0;335;0;0;0;0;0;0;0;0
08869;0;0;0;0;0;0;66;0;0;0;0;0;0;0
08870;0;0;0;0;0;170;0;0;0;0;0;0;0;0
08886;0;0;0;0;0;200;328;0;0;0;0;0;0;0
08899;0;0;0;0;0;0;364;0;0;0;0;0;0;0
08901;0;0;5232;0;0;560;0;0;0;0;0;0;0;0
08907;0;0;0;0;0;0;191;0;0;0;0;0;0;0
08917;0;0;0;0;0;0;175;0;0;0;0;0;0;0
08919;0;0;0;0;0;2490;0;0;0;0;0;0;0;0
08924;0;667;0;178;0;718;650;62;0;0;0;0;0;0
08929;0;0;0;0;0;0;622;0;0;0;0;0;0;0
08931;0;0;0;0;0;0;1532;63;0;0;0;0;0;0
08933;0;0;0;59;0;920;836;0;0;0;0;0;0;0
08947;0;0;0;0;0;0;513;0;0;0;0;0;0;0
08948;0;0;0;178;0;2134;588;164;0;0;0;0;0;0
08950;0;0;0;0;0;0;152;0;0;0;0;0;0;0
08954;0;0;0;0;0;0;1484;0;0;0;0;0;0;0
08977;0;0;0;0;0;595;0;0;0;0;0;0;0;0
08978;0;0;0;0;0;1153;0;0;0;0;0;0;0;0
08980;0;357;0;0;0;0;48;0;0;0;0;0;0;0
09000;0;0;0;0;0;799;513;0;0;0;0;0;0;0
09006;0;0;0;0;0;414;0;0;0;0;0;0;0;0
09008;0;0;0;0;0;293;0;0;0;0;0;0;0;0
09012;0;1260;0;0;0;0;0;0;0;0;0;0;0;0
09013;0;233;0;0;0;0;635;0;0;0;0;0;0;0
09015;0;0;0;0;0;96;0;0;0;0;0;0;0;0
09017;0;0;0;0;0;105;0;0;0;0;0;0;0;0
09018;0;0;0;0;0;0;328;0;0;0;0;0;0;0
09021;0;0;0;0;0;84;543;0;0;0;0;0;0;0
09032;0;0;0;0;0;121;64;38;0;0;0;0;0;0
09037;0;0;0;178;0;121;345;63;0;0;0;0;0;0
09042;0;714;0;0;0;0;0;0;0;0;0;0;0;0
09044;0;0;0;0;0;0;260;0;0;0;0;0;0;0
09051;0;0;0;0;0;258;266;0;0;0;0;0;0;0
09058;0;0;0;178;0;0;0;184;0;0;0;0;0;0
09061;0;0;0;0;0;121;0;0;0;0;0;0;0;0
09065;0;0;0;89;0;0;0;0;0;0;0;0;0;0
09067;0;0;0;0;0;0;459;62;0;0;0;0;0;0
09068;0;0;0;0;0;859;0;0;0;0;0;0;0;0
09078;0;0;0;0;0;279;1503;0;0;0;0;0;0;0
09080;0;0;0;0;0;260;0;0;0;0;0;0;0;0
09081;0;0;0;0;0;289;217;0;0;0;0;0;0;0
09085;0;634;0;356;0;363;2056;0;0;0;0;0;0;0
09086;0;0;0;0;0;702;0;0;0;0;0;0;0;0
09096;0;0;0;0;0;330;0;0;0;0;0;0;0;0
09097;0;0;0;223;0;0;0;0;0;0;0;0;0;0
09098;0;0;0;0;0;6100;1746;167;0;0;0;0;0;0
09101;0;0;0;0;0;0;197;0;0;0;0;0;0;0
09102;0;0;0;0;0;101;0;0;0;0;0;0;0;0
09104;0;0;0;0;0;583;0;0;0;0;0;0;0;0
09108;0;0;0;0;0;2889;873;0;0;0;0;0;0;0
09121;0;0;0;0;0;556;1828;0;0;0;0;0;0;0
09123;0;0;0;0;0;0;2368;0;0;0;0;0;0;0
09130;0;0;0;0;0;0;1226;0;0;0;0;0;0;0
09133;0;0;0;0;0;489;221;0;0;0;0;0;0;0
09135;0;0;0;0;0;40;0;0;0;0;0;0;0;0
09138;0;0;0;0;0;0;1128;0;0;0;0;0;0;0
09140;0;0;0;0;0;672;909;0;0;0;0;0;0;0
09151;0;1036;0;178;0;0;0;63;0;0;0;0;0;0
09152;0;0;0;0;0;0;6868;0;0;0;0;0;0;0
09158;0;0;0;0;0;612;687;0;0;0;0;0;0;0
09169;0;0;0;0;0;0;513;0;0;0;0;0;0;0
09179;0;0;0;0;0;80;0;0;0;0;0;0;0;0
09182;0;0;0;0;0;0;0;63;0;0;0;0;0;0
09193;0;0;0;0;0;0;579;0;0;0;0;0;0;0
09195;0;0;0;0;0;204;0;0;0;0;0;0;0;0
09196;0;0;0;0;0;841;0;0;0;0;0;0;0;0
09200;0;0;0;0;0;0;0;51;0;0;0;0;0;0
09219;0;919;0;573;0;0;0;0;0;0;0;0;0;0
09222;0;0;610;0;0;1303;0;0;0;0;0;0;0;0
09223;0;0;0;809;0;0;1897;0;0;0;0;0;0;0
09225;0;0;0;0;0;2;38;0;0;0;0;0;0;0
09226;0;0;0;0;0;0;257;0;0;0;0;0;0;0
09233;0;0;0;0;0;0;66;0;0;0;0;0;0;0
09236;0;0;0;89;0;200;918;0;0;0;0;0;0;0
09240;0;0;0;0;0;0;87;0;0;0;0;0;0;0
09242;84;0;0;0;0;0;0;0;0;0;0;0;0;0
09247;0;0;0;0;0;920;367;0;0;0;0;0;0;0
09249;0;0;0;0;0;0;170;0;0;0;0;0;0;0
09252;0;0;0;0;0;0;0;51;0;0;0;0;0;0
09263;0;0;0;0;0;0;73;0;0;0;0;0;0;0
09265;0;1790;0;0;0;0;292;0;0;0;0;0;0;0
09266;0;0;0;178;0;0;0;0;0;0;0;0;0;0
09273;0;0;0;0;0;0;509;0;0;0;0;0;0;0
09275;0;0;0;0;0;0;543;0;0;0;0;0;0;0
09277;0;0;1865;0;0;214;239;51;0;0;0;0;0;0
09280;0;0;0;178;0;224;367;0;0;0;0;0;0;0
09282;0;0;0;0;0;400;66;0;0;0;0;0;0;0
09284;0;0;0;0;0;0;0;222;0;0;0;0;0;0
09288;0;0;0;0;0;0;382;0;0;0;0;0;0;0
09290;0;0;0;134;0;279;850;62;0;0;0;0;0;0
09292;0;0;0;0;0;1570;0;0;0;0;0;0;0;0
09294;0;0;0;0;0;7942;640;0;0;0;0;0;0;0
09304;0;0;0;0;0;1627;0;0;0;0;0;0;0;0
09313;0;0;0;89;0;0;0;0;0;0;0;0;0;0
09318;0;0;0;0;0;0;0;13;0;0;0;0;0;0
09319;0;0;0;0;0;187;307;0;0;0;0;0;0;0
09322;0;2063;0;293;0;328;988;0;0;0;0;0;196;0
09326;0;0;0;178;0;0;76;51;0;0;0;0;0;0
09328;0;143;0;89;0;0;0;0;0;0;0;0;0;0
09331;0;0;0;0;0;69;190;0;0;0;0;0;0;0
09332;0;0;0;0;0;0;104;0;0;0;0;0;0;0
09337;0;0;0;0;0;186;229;0;0;0;0;0;0;0
09341;0;0;0;0;0;363;191;0;0;0;0;0;0;0
09345;0;0;0;89;0;0;663;0;0;0;0;0;0;0
09346;0;0;0;0;0;0;86;0;0;0;0;0;0;0
09351;0;0;0;0;0;546;0;0;0;0;0;0;0;0
09352;0;0;0;0;0;740;109;0;0;0;0;0;0;0
09355;0;0;0;0;0;0;497;0;0;0;0;0;0;0
09357;0;1880;0;0;0;121;550;0;0;0;0;0;0;0
09363;0;0;0;0;0;0;172;0;0;0;0;0;0;0
09367;0;0;0;0;0;1288;291;0;0;0;0;0;0;0
09372;0;0;0;0;0;42;543;0;0;0;0;0;0;0
09377;0;0;0;172;0;0;0;38;0;0;0;0;0;0
09382;0;1260;0;356;0;0;1220;0;0;0;0;0;0;0
09385;0;0;5874;0;0;0;196;0;0;0;0;0;0;0
09388;0;0;0;0;0;150;711;0;0;0;0;0;0;0
09390;0;0;0;0;0;0;49;0;0;0;0;0;0;0
09391;0;0;0;30;0;931;1910;0;0;0;0;0;0;0
09395;0;0;0;0;0;0;8796;0;0;0;0;0;0;0
09399;0;0;0;0;0;242;749;51;0;0;0;0;0;0
09401;0;2833;1191;300;0;661;307;0;0;0;0;0;0;0
09405;0;0;0;178;0;0;197;0;0;0;0;0;0;0
09407;0;0;0;0;0;0;259;0;0;0;0;0;0;0
09408;0;0;0;0;0;0;428;0;0;0;0;0;0;0
09411;0;0;0;0;0;482;0;0;0;0;0;0;0;0
09412;0;0;0;0;0;0;460;0;0;0;0;0;0;0
09422;0;0;980;0;0;0;656;0;0;0;199;0;0;0
09434;0;0;0;0;0;0;0;5;0;0;0;0;0;0
09436;0;0;0;89;0;363;418;0;0;0;0;0;0;0
09437;0;0;0;0;0;0;95;0;0;0;0;0;0;0
09439;0;0;0;0;0;0;815;126;0;0;0;0;0;0
09445;0;0;0;0;0;0;0;13;0;0;0;0;0;0
09454;0;3593;0;89;0;0;872;62;0;0;0;0;0;0
09459;0;1978;0;541;0;0;431;0;0;0;0;0;0;0
09471;0;0;0;208;0;0;452;0;0;0;0;0;0;0
09490;0;0;0;0;0;489;0;0;0;0;0;0;0;0
09493;0;0;0;119;0;0;87;0;0;0;0;0;0;0
09497;0;0;0;0;0;970;0;76;0;346;1223;0;0;0
09501;0;0;0;0;0;0;3819;0;0;0;0;0;0;0
09505;0;0;0;0;0;2421;4268;0;0;0;0;0;0;0
09518;0;0;0;0;0;0;197;0;0;0;0;0;0;0
09521;0;0;0;89;0;0;0;0;0;0;0;0;0;0
09524;0;0;0;178;0;0;0;0;0;0;0;0;0;0
09525;0;0;0;0;0;1577;0;0;0;0;0;0;0;0
09528;0;2062;0;89;0;0;226;106;0;0;0;0;0;0
09529;0;0;0;0;0;0;225;126;0;0;0;0;0;0
09531;0;0;0;0;0;42;1086;0;0;0;0;0;0;0
09532;0;0;0;0;0;0;573;0;0;0;0;0;0;0
09533;0;0;0;148;0;0;68;0;0;0;0;0;0;0
09534;0;0;0;223;0;0;0;0;0;0;0;0;0;0
09536;0;0;0;0;0;0;17;0;0;0;0;0;0;0
09537;0;0;0;0;0;645;1202;0;0;0;0;0;0;0
09548;0;233;0;119;0;0;389;0;0;0;0;0;0;0
09558;0;0;0;50;0;0;0;0;0;0;0;0;0;0
09563;0;898;0;0;0;0;358;0;0;0;0;0;0;0
09565;0;0;0;0;0;784;695;0;0;0;0;0;0;0
09574;0;0;0;0;0;825;0;0;0;0;0;0;0;0
09584;0;0;0;178;0;240;131;0;0;0;0;0;0;0
09585;0;0;0;0;0;1008;0;0;0;0;0;0;0;0
09595;0;0;0;0;0;0;153;0;0;0;0;0;0;0
09598;0;0;0;0;0;2154;3819;0;0;0;0;0;0;0
09600;0;0;0;119;0;0;366;0;0;0;0;0;0;0
09601;0;0;0;0;0;94;0;0;0;0;0;0;0;0
09602;0;0;0;0;0;0;573;0;0;0;0;0;0;0
09603;0;0;0;178;0;0;976;76;0;0;0;0;0;0
09609;0;233;0;0;0;385;0;0;0;0;0;0;0;0
09611;0;412;0;0;0;0;395;63;0;0;0;0;0;0
09616;0;233;0;0;0;460;925;0;0;0;0;0;0;0
09624;0;0;0;0;0;407;0;0;0;0;0;0;0;0
09627;0;0;0;0;0;544;86;0;0;0;0;0;0;0
09631;0;0;0;0;0;0;382;25;0;0;0;0;0;0
09632;0;0;0;0;0;1932;1150;0;0;0;0;0;0;0
09639;0;0;0;0;0;209;1089;0;0;0;0;0;0;0
09647;0;867;0;0;0;0;0;0;0;0;0;0;0;0
09648;0;0;0;0;0;0;404;0;0;0;0;0;0;0
09651;0;0;0;0;0;0;123;0;0;0;0;0;0;0
09653;0;0;0;0;0;242;674;63;0;0;0;0;0;0
09654;0;0;0;208;0;0;767;0;0;0;0;0;0;0
09661;0;0;0;0;0;765;0;0;0;0;0;0;0;0
09666;0;30584;0;15;0;8404;0;0;0;0;0;0;0;0
09671;0;1796;0;0;0;0;0;0;0;0;0;0;0;0
09672;0;0;0;0;0;363;0;0;0;0;0;0;0;0
09673;0;0;0;0;0;0;406;0;0;0;0;0;0;0
09679;0;0;0;0;0;0;19;0;0;0;0;0;0;0
09689;0;0;0;0;0;0;468;0;0;0;0;0;0;0
09692;0;0;0;0;0;0;902;0;0;0;0;0;0;0
09695;0;0;0;0;0;442;638;0;0;0;0;0;0;0
09711;0;0;0;0;0;0;77;0;0;0;0;0;0;0
09713;0;0;0;0;0;641;0;0;0;0;0;0;0;0
09714;0;0;0;0;0;1157;109;0;0;0;0;0;0;0
09729;0;0;0;178;0;0;1274;51;0;0;0;0;0;0
09731;0;0;0;0;0;0;256;0;0;0;0;0;0;0
09736;0;0;0;0;0;0;447;0;0;0;0;0;0;0
09750;0;0;0;104;0;0;191;0;0;0;0;0;0;0
09754;0;0;0;0;0;0;327;0;0;0;0;0;0;0
09768;0;0;0;0;0;172;751;0;0;0;0;0;0;0
09771;342;143;0;0;0;872;449;0;499;0;0;1085;4251;0
09776;0;0;0;0;0;264;54;0;0;0;0;0;0;0
09784;0;1838;2372;0;0;2062;614;0;0;0;0;0;0;0
09786;0;0;0;0;0;0;776;0;0;0;0;0;588;0
09796;0;0;0;89;0;121;1198;126;0;0;0;0;0;0
09797;0;0;0;0;0;385;326;0;0;0;0;0;0;0
09800;0;0;0;0;0;0;501;0;0;0;0;0;0;0
09801;0;0;0;356;0;753;0;0;0;0;0;0;0;0
09807;0;0;0;0;0;1613;1290;0;0;0;0;0;0;0
09808;0;0;0;15;0;0;12219;0;0;0;0;0;0;0
09810;0;0;0;0;0;2824;0;0;0;0;199;0;0;0
09824;0;0;0;0;0;0;76;0;0;0;0;0;0;0
09830;0;0;0;0;0;0;197;0;0;0;0;0;0;0
09834;0;0;0;0;0;150;0;51;0;0;0;0;0;0
09841;0;0;0;0;0;200;66;0;0;0;0;0;0;0
09847;0;233;0;356;0;381;2594;32;0;0;0;0;0;0
09859;0;0;0;0;0;0;1060;62;0;0;0;0;0;0
09867;0;0;0;0;0;0;386;0;0;0;0;0;0;0
09871;0;0;0;178;0;0;0;62;0;0;0;0;0;0
09874;0;0;0;0;0;372;0;63;0;0;0;0;0;0
09888;0;4491;0;445;0;0;0;0;0;0;0;0;0;0
09889;0;0;0;0;0;0;327;0;0;0;0;0;0;0
09892;0;0;0;0;0;48;0;0;0;0;0;0;0;0
09911;0;0;0;0;0;0;162;0;0;0;0;0;0;0
09917;0;0;0;0;0;0;486;0;0;0;0;0;0;0
09925;0;0;0;0;0;1926;1086;0;0;0;0;0;0;0
09942;0;0;0;89;0;0;182;0;0;0;0;0;0;0
09943;0;0;0;0;0;42;0;0;0;0;0;0;0;0
09944;0;0;0;0;0;0;191;0;0;0;0;0;0;0
09947;0;0;0;0;0;558;345;0;0;0;0;0;0;0
09958;0;0;0;0;0;738;1256;0;0;0;0;0;0;0
09960;0;0;0;229;0;0;410;0;0;0;0;0;0;0
09970;0;0;0;0;0;0;787;0;0;0;0;0;0;0
09971;0;0;675;0;0;0;0;0;0;0;0;0;0;0
09972;0;0;0;0;0;258;229;0;0;0;0;0;0;0
09976;0;0;0;356;0;0;0;0;0;0;0;0;0;0
09977;0;0;0;0;0;994;382;0;0;0;0;0;0;0
09979;0;0;0;0;0;2463;5049;0;0;0;0;0;0;0
09983;0;2224;1134;89;0;987;153;0;0;0;0;0;310;0
09984;0;0;0;297;367;429;319;0;0;0;0;0;0;0
